Time,WH,Temperature,RH,GloblRad,UVI
2024/11/28 16:00,7477.239258,19.48958778,73.74633789,1.005686164,1.934258461
2024/11/28 17:00,7253.708496,19.46430397,75.86982727,0.87650001,1.870484352
2024/11/29 06:00,45.46841049,16.0097847,79.7746048,0.001557475,0.004424661
2024/11/29 07:00,91.97103882,16.37806511,88.08983612,0.006713146,0.015113026
2024/11/29 08:00,949.8463135,17.17840576,89.44113159,0.164189339,0.016282171
2024/11/29 09:00,1308.146118,17.55964851,86.53065491,0.190788865,0.021087319
2024/11/29 10:00,4273.608398,17.66520309,82.64945221,0.524489641,0.963604748
2024/11/29 11:00,6495.583984,18.75354576,80.16369629,0.787881315,1.009890676
2024/11/29 12:00,17022.21875,20.79645348,71.89466095,2.541637421,5.990449429
2024/11/29 13:00,16033.72363,20.27183914,66.73442841,2.380966425,5.112225056
2024/11/29 14:00,15583.04492,20.15552902,65.91744995,2.316828728,5.036471367
2024/11/29 15:00,11732.71582,19.96315765,69.99398041,1.833682299,3.992765665
2024/11/29 16:00,11039.55273,19.92586708,69.08870697,1.275140524,2.063000202
2024/11/29 17:00,6879.980957,19.70027924,70.41777802,0.995612681,1.944316626
2024/11/30 06:00,62.04946518,15.94689846,70.49504089,0.010047907,0.003221184
2024/11/30 07:00,78.54623413,16.36004829,72.99525452,0.014160389,0.005975157
2024/11/30 08:00,1036.900024,18.16935349,83.26222992,0.200515747,0.006173522
2024/11/30 09:00,2448.944092,18.2521019,82.41403198,0.32488668,0.010020822
2024/11/30 10:00,5362.185059,19.18324661,74.72866058,1.104972839,1.012568593
2024/11/30 11:00,10652.02246,19.28947258,68.34989929,1.378212929,1.060719371
2024/11/30 12:00,21049.64844,23.83507729,63.39183044,2.816711187,6.006973743
2024/11/30 13:00,20803.16406,22.6795063,59.13694,2.720324039,5.956932545
2024/11/30 14:00,19208.4668,22.61025429,57.31693268,2.565952778,5.055590153
2024/11/30 15:00,19187.29102,21.93697739,54.09070969,2.418505669,4.066400528
2024/11/30 16:00,16016.88574,21.70179367,61.1198082,2.053100109,3.107007504
2024/11/30 17:00,15171.17188,21.21323967,64.55082703,1.870259881,2.949515581
2024/12/1 06:00,56.80209732,14.30217171,68.63848877,0.008478994,0.006192357
2024/12/1 07:00,363.5621643,15.31355953,75.47131348,0.047983877,0.006258876
2024/12/1 08:00,2312.424561,17.59428406,95.7852478,0.241569281,0.006400197
2024/12/1 09:00,4389.025391,18.28162384,86.59886169,0.581934929,0.045908839
2024/12/1 10:00,7918.764648,20.38102531,76.06815338,1.016111732,0.982304871
2024/12/1 11:00,8737.375,20.49136925,62.07178116,1.075532198,1.036613107
2024/12/1 12:00,18374.47461,24.90952873,55.98246002,2.575820684,4.988175869
2024/12/1 13:00,17860.66016,24.69431877,49.66929626,2.439365149,4.963636875
2024/12/1 14:00,16139.45898,24.34794617,44.51830673,1.993610859,4.03032732
2024/12/1 15:00,15052.35449,23.99843216,47.81324768,1.939391613,3.99878931
2024/12/1 16:00,15051.05664,23.10055351,50.12188339,1.880884767,3.002627611
2024/12/1 17:00,11110.66406,22.66537094,58.68377686,1.591199994,2.988001585
2024/12/2 06:00,35.8470192,16.75022507,58.78529739,5.15E-05,0.005340427
2024/12/2 07:00,246.5563049,16.79167938,62.97373199,0.026602024,0.005389601
2024/12/2 08:00,254.8023987,17.06944466,87.24108887,0.051650278,0.018912166
2024/12/2 09:00,1439.915649,17.62247276,93.28913116,0.203840613,0.020007998
2024/12/2 10:00,2089.829346,17.82694054,95.25479126,0.249616027,0.02383247
2024/12/2 11:00,2957.855225,17.91504669,95.13572693,0.330413818,0.08117047
2024/12/2 12:00,9076.628906,22.87851524,95.27498627,0.870998979,2.008816004
2024/12/2 13:00,8109.727539,21.2456646,94.0591507,0.850606918,1.975276351
2024/12/2 14:00,3815.423096,19.06652641,87.46640015,0.455702305,1.006920934
2024/12/2 15:00,3592.1604,18.53133774,84.89966583,0.439672947,0.998504698
2024/12/2 16:00,3252.703857,18.45102882,88.99887085,0.405982494,0.988591015
2024/12/2 17:00,3164.322021,18.13322639,91.13925934,0.378105521,0.974349558
2024/12/3 06:00,93.07064819,16.84863091,89.88314056,0.006907111,0.001357943
2024/12/3 07:00,137.7884216,16.90474892,91.9551239,0.011807317,0.003735631
2024/12/3 08:00,206.5621643,17.32427597,97.19730377,0.048230641,0.014360756
2024/12/3 09:00,1187.480103,18.07379723,98.22470856,0.166685581,0.03919974
2024/12/3 10:00,1846.06897,18.27733612,97.30835724,0.255152583,0.045088202
2024/12/3 11:00,2344.837158,18.37193108,95.3301239,0.300350785,0.981484711
2024/12/3 12:00,9669.073242,20.39793396,92.0830307,1.425172567,4.017118931
2024/12/3 13:00,9636.649414,19.91747475,81.25676727,0.887142658,1.994649649
2024/12/3 14:00,5619.205566,19.72294998,82.17195129,0.689374089,1.967174888
2024/12/3 15:00,5144.716309,19.03840637,76.76222229,0.46905911,1.051941752
2024/12/3 16:00,3817.006592,18.96425056,86.00886536,0.458529949,0.996458352
2024/12/3 17:00,3163.858643,18.85652351,90.19950867,0.389343441,0.992142975
2024/12/4 06:00,43.16928482,17.19298363,94.98976898,0.008853549,0.018133074
2024/12/4 07:00,87.84896851,17.42216492,94.99649811,0.009383673,0.020400673
2024/12/4 08:00,161.6412659,17.96075821,99.19680023,0.0410273,0.023486704
2024/12/4 09:00,1480.429321,18.03433418,98.18395233,0.186475873,0.02535668
2024/12/4 10:00,1860.587524,19.03957748,92.93077087,0.330458403,0.917881072
2024/12/4 11:00,4013.502686,19.62852669,83.86321259,0.521197617,1.003466249
2024/12/4 12:00,13107.4541,24.25702477,77.03292847,1.816455722,4.036793232
2024/12/4 13:00,12172.62012,23.75861359,70.0995636,1.521566153,3.054223537
2024/12/4 14:00,11598.40527,22.27331352,75.36582947,1.23528111,3.021618605
2024/12/4 15:00,8581.493164,22.01879501,83.22172546,1.160721183,2.981654167
2024/12/4 16:00,6534.57959,20.35572624,89.23071289,1.140407205,1.975646496
2024/12/4 17:00,4275.280273,20.28665924,91.17055511,0.722068131,1.004556775
2024/12/5 06:00,125.5084534,18.20584488,90.84929657,0.005050903,0.004391521
2024/12/5 07:00,155.5003357,18.37539673,90.92456818,0.018586034,0.018073946
2024/12/5 08:00,905.2261963,18.52860451,94.81477356,0.115958564,0.023125738
2024/12/5 09:00,1293.775024,18.65739441,91.13843536,0.179489732,0.029091984
2024/12/5 10:00,1857.104614,18.67024231,89.75267792,0.259404898,0.035888284
2024/12/5 11:00,2323.076904,18.82769012,88.04310608,0.28026247,0.07056126
2024/12/5 12:00,6510.790527,19.64001846,83.24570465,0.897681177,1.998374462
2024/12/5 13:00,6376.426758,19.60273743,85.01992798,0.675776422,1.980992436
2024/12/5 14:00,5013.618164,19.54602814,84.2529068,0.648649096,1.948712111
2024/12/5 15:00,3375.884521,19.51553154,82.90528107,0.395391941,1.003308892
2024/12/5 16:00,3092.095947,19.31550407,81.85202789,0.392600536,1.000935197
2024/12/5 17:00,2527.234619,19.02352524,84.88410187,0.291203856,0.984389365
2024/12/6 06:00,29.76010323,16.54459381,83.96904755,0.000795966,0.00120464
2024/12/6 07:00,83.15200806,17.10134888,84.15713501,0.012652034,0.003247649
2024/12/6 08:00,745.8209229,18.53058052,91.9426651,0.108341686,0.004021495
2024/12/6 09:00,1454.610962,18.57649422,87.13195801,0.193711758,0.040477663
2024/12/6 10:00,5939.934082,18.73848152,82.09490967,0.637559652,0.953127682
2024/12/6 11:00,8457.77832,20.89903831,74.04377747,1.365863681,1.033481002
2024/12/6 12:00,20415.58398,25.52386093,70.36743927,2.792038202,6.021528244
2024/12/6 13:00,20344.20117,24.43243408,63.786129,2.675793409,6.012818336
2024/12/6 14:00,18831.76563,23.39245987,58.11423874,2.536243677,5.012310028
2024/12/6 15:00,15626.57715,23.06295776,56.89088058,1.952596307,3.98617816
2024/12/6 16:00,13015.26758,21.48621559,67.05107117,1.875377655,2.95498538
2024/12/6 17:00,10809.65723,21.06723404,72.30485535,1.403529525,1.931430101
2024/12/7 06:00,7.539400101,16.40259743,75.00718689,0.004349941,0.002709061
2024/12/7 07:00,436.3023987,17.32949066,81.16339874,0.063377135,0.004306405
2024/12/7 08:00,1488.50354,18.82921791,97.01818848,0.226559043,0.009200662
2024/12/7 09:00,4523.269531,19.59500504,89.00926971,0.609107018,0.019284874
2024/12/7 10:00,6227.037598,20.77774811,83.36855316,0.776798368,0.927674353
2024/12/7 11:00,9857.866211,21.40795898,71.33763123,1.116550565,1.019549727
2024/12/7 12:00,21098.95898,26.68593216,69.86598969,2.845451355,5.962180138
2024/12/7 13:00,20770.84961,25.21020317,62.76512909,2.737666607,5.942949772
2024/12/7 14:00,19423.26563,24.33091927,61.41254425,2.598995447,4.957715034
2024/12/7 15:00,16774.16406,23.87712669,51.85374451,2.383833408,4.944788933
2024/12/7 16:00,16129.89844,22.53762627,67.13531494,2.0631845,3.024007559
2024/12/7 17:00,14287.75781,21.66388512,78.13904572,1.821299553,2.962170362
2024/12/8 06:00,5.824857712,16.87645149,80.93690491,0.017353648,0.000349849
2024/12/8 07:00,634.6607666,18.2076149,86.0515213,0.079592578,0.003048808
2024/12/8 08:00,2960.400635,19.85582542,92.22853851,0.333194852,0.012042195
2024/12/8 09:00,4222.867188,20.1903038,85.21920013,0.557032764,0.01530686
2024/12/8 10:00,9468.47168,21.11364174,74.25565338,1.179650545,0.986054957
2024/12/8 11:00,10956.7793,22.11032295,65.84263611,1.45510304,1.982658982
2024/12/8 12:00,20624.23242,26.84115601,59.09387207,2.860237122,5.959709167
2024/12/8 13:00,20623.83984,25.27418137,51.34326172,2.747657061,5.958859444
2024/12/8 14:00,19595.42773,24.39065933,63.98512268,2.63743329,4.989958763
2024/12/8 15:00,18933.65039,24.14174271,68.18437958,2.48150301,4.89558506
2024/12/8 16:00,15974.71875,23.79003716,70.29123688,2.059232235,2.968338251
2024/12/8 17:00,15289.56641,22.54958344,76.23194122,1.92355907,2.940117359
2024/12/9 06:00,73.32943726,18.07775116,83.41210175,0.010215992,0.002986997
2024/12/9 07:00,580.1080322,18.70016861,86.07543182,0.063323371,0.009812921
2024/12/9 08:00,1925.223267,19.74848938,85.14161682,0.279978633,0.014776856
2024/12/9 09:00,3269.183838,19.817379,81.14350128,0.40940845,0.043911129
2024/12/9 10:00,4715.275391,20.33076477,76.20885468,0.589012682,0.945826828
2024/12/9 11:00,5023.672363,20.43752098,72.22647858,0.725245297,1.043747544
2024/12/9 12:00,13425.1582,21.82085419,73.8141861,1.867514849,5.008188248
2024/12/9 13:00,13368.01465,21.72454643,74.03085327,1.700223088,4.993581772
2024/12/9 14:00,12669.19727,21.37029839,72.22647095,1.560889244,3.874824047
2024/12/9 15:00,9799.623047,21.07464409,74.24546814,1.309301496,3.020250082
2024/12/9 16:00,8874.301758,20.84420586,73.84814453,1.118599415,1.974408388
2024/12/9 17:00,6268.340332,20.76573753,75.21263885,0.851858377,1.962716937
2024/12/10 06:00,4.180326462,16.19524002,78.05437469,0.009765023,0.000203997
2024/12/10 07:00,199.0260315,16.41100121,80.91404724,0.022802943,0.009129912
2024/12/10 08:00,318.9010315,16.44512177,93.92330933,0.060118668,0.012182325
2024/12/10 09:00,1291.50647,16.97141647,91.97460938,0.168090701,0.015628427
2024/12/10 10:00,1410.957642,17.64755249,93.03046417,0.177864313,0.028753608
2024/12/10 11:00,3519.161377,17.88661575,88.97620392,0.489493847,0.924876273
2024/12/10 12:00,6192.562012,19.672966,83.6260376,0.889043927,3.019219637
2024/12/10 13:00,5698.671387,18.74864769,83.93430328,0.781195045,2.04482317
2024/12/10 14:00,5067.537109,18.16555214,83.17368317,0.730123878,2.013799429
2024/12/10 15:00,4920.617188,17.99271584,79.94864655,0.666878402,1.990225315
2024/12/10 16:00,4886.25,17.98000908,78.08399963,0.63799262,1.930652142
2024/12/10 17:00,4697.625977,17.96335983,78.14183807,0.628456235,0.972219527
2024/12/11 06:00,64.09603882,14.08931065,80.18592072,0.016856784,0.001470954
2024/12/11 07:00,257.283844,14.31118298,81.67520905,0.039124005,0.003798157
2024/12/11 08:00,1274.020142,14.5773201,82.15488434,0.251453161,0.023394495
2024/12/11 09:00,1987.314087,15.1017189,79.68777466,0.269509196,0.029996306
2024/12/11 10:00,3934.063721,15.41316795,79.53430176,0.486003935,0.944387972
2024/12/11 11:00,5211.270508,15.48298645,79.77593231,0.542460561,0.962533057
2024/12/11 12:00,13025.88672,17.27846527,78.1295166,1.823944569,4.058980465
2024/12/11 13:00,12284.92773,16.57390213,80.82401276,1.563731909,3.034609079
2024/12/11 14:00,12245.85742,16.17792702,73.66165924,1.420416117,3.029151678
2024/12/11 15:00,7925.162598,15.95897579,72.95623779,1.087711573,2.026303053
2024/12/11 16:00,5380.947754,15.9501276,67.20677185,0.613485336,1.991677046
2024/12/11 17:00,5331.954102,15.90563965,68.88253021,0.611271799,1.981250763
2024/12/12 06:00,43.49184799,10.50050163,73.95959473,0.009027237,0.021953493
2024/12/12 07:00,702.7095947,11.7819767,77.47598267,0.080968492,0.021954924
2024/12/12 08:00,3573.039307,12.83170128,90.18076324,0.331842184,0.027794689
2024/12/12 09:00,5046.15918,13.26499557,82.97959137,0.661819994,0.048605829
2024/12/12 10:00,5705.300293,13.49572277,77.95629883,0.731172264,1.002327323
2024/12/12 11:00,6038.27002,15.74354935,69.0346756,0.774980783,1.024477601
2024/12/12 12:00,21525.5625,20.48410416,64.64955902,2.816248178,6.031432629
2024/12/12 13:00,20442.49023,20.16151237,58.94156647,2.730340481,6.017958641
2024/12/12 14:00,18891.98242,20.12270355,57.49717331,2.439136028,4.951310635
2024/12/12 15:00,14572.47656,19.92682648,58.59127808,1.770760655,4.079555511
2024/12/12 16:00,14018.68262,18.87947083,55.61713791,1.632215381,3.019056559
2024/12/12 17:00,6078.26123,18.6453495,55.69075394,0.875088513,2.027121305
2024/12/13 06:00,101.6487732,14.93241405,58.48315048,0.00529086,0.013544172
2024/12/13 07:00,250.2975159,15.98067856,60.66197968,0.036463611,0.014300436
2024/12/13 08:00,1118.19397,16.66985321,97.50901031,0.169004202,0.02750811
2024/12/13 09:00,2228.612549,16.8668766,91.2219162,0.261013389,0.032827765
2024/12/13 10:00,2645.310303,16.87056732,80.13424683,0.323053718,0.956867993
2024/12/13 11:00,2896.359131,16.89496994,74.06787109,0.401157022,0.997766793
2024/12/13 12:00,9780.759766,18.51075172,74.68865204,1.121172786,2.005232811
2024/12/13 13:00,5464.302734,18.50767136,86.87891388,0.589278996,1.993228078
2024/12/13 14:00,4537.02002,18.20111847,84.44556427,0.50268805,1.063248992
2024/12/13 15:00,3922.892822,17.58662033,87.72271729,0.444288373,1.027946115
2024/12/13 16:00,3343.4021,17.08524513,85.61511993,0.43493402,1.001711965
2024/12/13 17:00,3002.185791,16.99419594,88.18618011,0.411238313,1.00009191
2024/12/14 06:00,61.0904808,15.33796024,85.80944061,0.016867155,0.022365183
2024/12/14 07:00,80.18099976,15.80254364,88.77890778,0.023794407,0.022938341
2024/12/14 08:00,1043.971313,16.24779892,96.08695984,0.139450073,0.033825308
2024/12/14 09:00,1491.065063,16.92617989,94.01791382,0.197143316,0.063400179
2024/12/14 10:00,3003.864014,17.14461136,88.49837494,0.37483412,0.977561772
2024/12/14 11:00,4068.190186,18.16662407,81.06763458,0.872566581,1.029252887
2024/12/14 12:00,22434.80273,21.44097328,78.18237305,3.056871653,7.043383598
2024/12/14 13:00,21592.77539,20.53269386,72.86749268,2.790500641,6.990824223
2024/12/14 14:00,18135.99414,19.67549515,71.78425598,2.406036139,5.053673267
2024/12/14 15:00,15721.07227,19.15642929,77.35410309,2.2004354,4.914474487
2024/12/14 16:00,12251.89453,18.89356422,83.90184784,1.98152256,2.878610373
2024/12/14 17:00,7798.675293,18.47006607,80.92780304,0.972393036,2.004927874
2024/12/15 06:00,48.91762924,15.0290699,83.78444672,0.011780256,0.00649491
2024/12/15 07:00,156.1949768,15.95786667,83.84012604,0.01542055,0.011095673
2024/12/15 08:00,477.8473206,16.11981583,90.17333984,0.070317619,0.011460692
2024/12/15 09:00,676.5123291,16.17149925,88.05138397,0.075537913,0.016441911
2024/12/15 10:00,1443.398071,16.36620903,83.85637665,0.180560589,0.016790241
2024/12/15 11:00,2027.65979,16.80348969,83.24485779,0.267703414,0.040734202
2024/12/15 12:00,6824.666016,18.3824749,77.45616913,0.904111505,1.967815518
2024/12/15 13:00,5427.328613,18.08518028,80.86434174,0.631122589,1.965698957
2024/12/15 14:00,4711.19873,18.01693726,82.8660202,0.607581913,1.962131739
2024/12/15 15:00,2977.269775,17.84067917,91.02292633,0.389787972,0.988223374
2024/12/15 16:00,2776.762939,17.26688766,93.17873383,0.315742254,0.98297888
2024/12/15 17:00,2639.926514,17.10957909,93.27672577,0.267957807,0.981061757
2024/12/16 06:00,37.38247299,15.04770374,87.03813934,0.016594404,0.011625201
2024/12/16 07:00,56.86752701,15.21834946,93.19871521,0.024233693,0.036077887
2024/12/16 08:00,616.901001,15.30014133,86.00147247,0.077317707,0.04519406
2024/12/16 09:00,1013.364868,15.7663641,85.08545685,0.137592554,0.045461506
2024/12/16 10:00,3616.996338,16.34309578,81.11034393,0.441046894,1.005368114
2024/12/16 11:00,7711.365234,17.72678947,73.11236572,0.977345109,1.996629715
2024/12/16 12:00,22207.45898,21.79642487,67.96395874,2.990487576,6.097255707
2024/12/16 13:00,21593.74609,19.50750351,63.72990036,2.854794741,6.05684948
2024/12/16 14:00,20683.74609,19.48411179,68.62293243,2.717340231,5.054260254
2024/12/16 15:00,18322.33203,18.48165131,68.78601837,2.583403349,4.989228725
2024/12/16 16:00,16473.99609,18.23588753,70.01184845,2.271083355,4.008418083
2024/12/16 17:00,12229.21191,17.77840042,69.94585419,1.544565558,2.000542164
2024/12/17 06:00,43.71908951,14.22220707,73.79439545,0.009649986,0.003721625
2024/12/17 07:00,744.4224854,14.61023712,77.53582001,0.098335497,0.016457468
2024/12/17 08:00,783.0953369,14.8837347,77.12613678,0.122470729,0.026318401
2024/12/17 09:00,2319.891357,15.63798141,75.0267334,0.35514009,0.058379024
2024/12/17 10:00,5516.641113,15.69122696,72.79161072,0.7610026,1.008206487
2024/12/17 11:00,5792.810547,16.36264038,70.13327789,0.858402312,1.953841329
2024/12/17 12:00,15912.87207,18.25896263,67.82628632,2.153974295,4.912789822
2024/12/17 13:00,14234.22559,18.149786,63.70437241,1.820833921,3.975139856
2024/12/17 14:00,11234.41113,17.86862564,61.2057457,1.528457046,3.941237688
2024/12/17 15:00,11050.5166,17.59090042,59.3896904,1.432361722,2.995931149
2024/12/17 16:00,8200.545898,17.33647156,60.80217743,1.221811175,2.008276463
2024/12/17 17:00,7213.341309,16.44620514,63.65618896,1.000223041,1.965400577
2024/12/18 06:00,38.1139183,12.49075794,67.67428589,0.02554273,0.006224066
2024/12/18 07:00,630.9381104,13.60542107,73.76487732,0.089484446,0.010818154
2024/12/18 08:00,3608.795166,14.88626766,84.63770294,0.492152095,0.018785864
2024/12/18 09:00,4185.75293,15.08695602,81.92074585,0.583027184,0.06470862
2024/12/18 10:00,8238.303711,16.50014687,77.00740814,1.101144791,0.942905009
2024/12/18 11:00,12357.40039,16.78625107,71.09944153,1.585518837,1.992534995
2024/12/18 12:00,22008.25,21.10057831,63.91024399,2.945314884,7.067815781
2024/12/18 13:00,20893.02734,20.87756538,59.83685684,2.846770763,6.961781502
2024/12/18 14:00,20258.23047,20.38897324,55.79730225,2.666507483,5.999684334
2024/12/18 15:00,19656.35938,19.3129406,56.63116455,2.574069262,5.025092602
2024/12/18 16:00,17482.27148,18.7442379,53.42982483,2.173191786,4.031872272
2024/12/18 17:00,14601.25488,18.16413498,63.75461578,1.876998067,3.025333166
2024/12/19 06:00,27.71645927,12.72170258,65.43318176,0.004427427,0.000720889
2024/12/19 07:00,673.1539307,14.29070187,69.71287537,0.118342273,0.006657273
2024/12/19 08:00,3653.204346,17.08423042,92.29457855,0.406386554,0.056358963
2024/12/19 09:00,4223.132813,17.26337624,86.07356262,0.568894267,0.945558846
2024/12/19 10:00,4977.136719,18.19263649,72.92551422,0.608457267,0.995449126
2024/12/19 11:00,5084.067871,19.50568199,62.61242676,0.655994892,1.002521634
2024/12/19 12:00,18855.48633,23.04618263,50.48032379,2.634962559,5.97504282
2024/12/19 13:00,16820.47656,22.6346283,45.47472763,2.120615244,5.007459164
2024/12/19 14:00,12808.53516,22.10331345,54.88314056,1.90527308,3.997347355
2024/12/19 15:00,12166.84766,20.3099575,66.51506042,1.38297689,2.924129486
2024/12/19 16:00,11310.69629,20.06942177,67.4693222,1.376685143,2.028361797
2024/12/19 17:00,5779.995117,20.00306892,71.95011902,0.778465629,2.018593311
2024/12/20 06:00,3.538423538,14.42943382,86.17124939,0.014456028,0.011740834
2024/12/20 07:00,26.10385323,15.28456879,87.71266937,0.019935722,0.01243934
2024/12/20 08:00,1243.009399,15.91209507,86.82049561,0.139648795,0.019340903
2024/12/20 09:00,1691.380493,15.96311855,83.9128418,0.282490969,0.031875759
2024/12/20 10:00,3098.955322,15.9763279,80.23484039,0.430022478,0.960762799
2024/12/20 11:00,3196.435303,16.18193245,79.92731476,0.431615949,0.98813802
2024/12/20 12:00,16838.60156,20.02256584,79.07530212,2.226859808,5.028962135
2024/12/20 13:00,14850.90918,19.64932251,77.90451813,1.888851404,4.030434608
2024/12/20 14:00,12474.43555,19.35420609,70.92024994,1.555777907,4.029598236
2024/12/20 15:00,7624.392578,17.85507584,64.11499023,1.12377274,2.022636652
2024/12/20 16:00,4574.921387,16.9434967,62.87159348,0.663658023,1.939431787
2024/12/20 17:00,3455.56665,16.2223568,63.00392914,0.441543758,0.996033967
2024/12/21 06:00,8.108736038,15.9525156,66.82259369,0.028376216,0.00751248
2024/12/21 07:00,248.018219,16.19622421,72.7898407,0.046314947,0.014704317
2024/12/21 08:00,828.8297119,17.01094437,81.93402863,0.130728841,0.017364174
2024/12/21 09:00,1960.395142,17.01226807,83.86394501,0.271273732,0.042486817
2024/12/21 10:00,4951.751465,17.94479752,82.08835602,0.638917685,0.989151299
2024/12/21 11:00,5241.405273,18.21935463,76.29078674,0.687766194,1.013545156
2024/12/21 12:00,20093.00195,23.59707451,76.16226196,2.717940569,6.076385975
2024/12/21 13:00,19667.35547,22.78735733,71.20547485,2.567587852,6.034310341
2024/12/21 14:00,16866.43945,21.82971001,64.09185791,2.194915771,5.03981781
2024/12/21 15:00,14432.55078,21.26182938,58.7395401,1.806680322,3.972755909
2024/12/21 16:00,11880.5498,20.69974327,63.15515137,1.580555439,2.9696877
2024/12/21 17:00,11106.41797,18.73788261,68.17220306,1.106703639,1.985992193
2024/12/22 06:00,59.5813942,16.29060173,73.8066864,0.009055251,0.002279609
2024/12/22 07:00,900.9810791,16.44831276,81.90628052,0.121886842,0.024608046
2024/12/22 08:00,1025.041626,18.10222435,90.09369659,0.189874649,0.027398914
2024/12/22 09:00,5329.445313,18.49970055,89.12962341,0.791569233,0.945833504
2024/12/22 10:00,5881.165039,19.60857582,76.81826019,1.069429994,1.003206611
2024/12/22 11:00,12342.39844,20.08478355,69.9744339,1.625390053,1.976299524
2024/12/22 12:00,22414.21289,22.45085335,72.21489716,2.974374056,7.0677104
2024/12/22 13:00,22243.70898,22.22296143,62.72803116,2.970672131,7.040480137
2024/12/22 14:00,21078.67773,21.73133469,66.50021362,2.826563835,6.016849041
2024/12/22 15:00,20056.26953,20.99331665,66.05345917,2.685333729,5.998378277
2024/12/22 16:00,17677.22461,20.53838348,69.75576019,2.307994127,3.974206924
2024/12/22 17:00,14852.74707,20.50945282,72.01552582,2.027993917,2.949830055
2024/12/23 06:00,89.10513306,15.39178753,74.79756165,0.0173881,0.005508572
2024/12/23 07:00,1021.966431,16.87173653,82.72776794,0.125226617,0.011723846
2024/12/23 08:00,3104.801514,18.01177025,95.03206635,0.407991171,0.031221777
2024/12/23 09:00,6022.23291,19.03390694,88.203125,0.828507841,0.956231892
2024/12/23 10:00,9833.105469,19.62767029,79.07855988,1.247749567,0.99845773
2024/12/23 11:00,12482.62305,20.32009125,74.12127686,1.655930877,1.935636044
2024/12/23 12:00,22494.09375,22.48724174,67.81090546,3.133731842,7.026735306
2024/12/23 13:00,21873.69727,22.16425896,68.61746979,2.995176315,6.969069481
2024/12/23 14:00,21039.68555,21.42525673,75.95227814,2.83263278,6.053734303
2024/12/23 15:00,20162.35547,21.27111816,68.90036011,2.586699963,4.937959194
2024/12/23 16:00,17568.78125,20.97023392,72.04532623,2.296000004,4.027819157
2024/12/23 17:00,15720.01172,20.37757111,75.91644287,1.989082813,2.926744223
2024/12/24 06:00,45.42026138,16.84750366,85.04651642,0.015589708,0.016278893
2024/12/24 07:00,959.6871338,17.015522,88.72045135,0.098156206,0.023875624
2024/12/24 08:00,2858.498779,17.95254898,88.34770203,0.473528445,0.030556113
2024/12/24 09:00,5995.13623,18.45488358,81.13748169,0.663812697,1.030422807
2024/12/24 10:00,10934.21094,19.34277534,75.01491547,1.337802052,1.948781371
2024/12/24 11:00,12481.28613,19.53668594,76.33761597,1.601518035,1.976708651
2024/12/24 12:00,22684.10352,21.63309097,70.27935791,3.137351274,7.992030144
2024/12/24 13:00,22141.39453,21.36259079,73.05607605,3.005540848,7.038311958
2024/12/24 14:00,21268.92578,21.30428696,70.95470428,2.859259367,7.014658451
2024/12/24 15:00,20200.72266,21.22843742,71.96563721,2.668830156,5.920510292
2024/12/24 16:00,17588.6543,20.24904251,75.09986115,2.298441172,4.027681351
2024/12/24 17:00,16627.30273,19.90655327,77.07310486,1.931934357,2.963099957
2024/12/25 06:00,70.91763306,16.56229782,75.00839233,0.026535148,0.002067239
2024/12/25 07:00,1073.518188,17.79656792,80.06309509,0.142778754,0.025013834
2024/12/25 08:00,2660.798584,18.78426933,88.18575287,0.329180717,0.041913658
2024/12/25 09:00,3679.768799,18.8446312,80.22187805,0.414314628,0.969817221
2024/12/25 10:00,4066.164307,19.37565804,76.03491974,0.461985171,0.971127808
2024/12/25 11:00,5426.263184,19.83128166,67.92095947,0.694632351,0.986230671
2024/12/25 12:00,21033.66992,23.02125549,63.93924332,2.724158764,5.9696908
2024/12/25 13:00,20216.53711,22.89109993,65.16663361,2.405225039,5.941783905
2024/12/25 14:00,13425.08301,22.65994263,64.76830292,1.896115184,5.05567646
2024/12/25 15:00,12688.83496,22.19400978,69.03335571,1.819328904,2.981934071
2024/12/25 16:00,8246.713867,21.34419441,78.09215546,0.863919377,1.968096614
2024/12/25 17:00,6426.444336,19.94277,80.77170563,0.851183891,1.026980519
2024/12/26 06:00,56.73178482,14.60722256,80.96303558,0.014897818,0.000369698
2024/12/26 07:00,259.8609924,14.69753838,81.98217773,0.048746102,0.002663523
2024/12/26 08:00,566.6275635,14.84347916,97.30271149,0.078408591,0.003003209
2024/12/26 09:00,1232.390259,14.87599277,92.96189117,0.171955347,0.005931288
2024/12/26 10:00,1535.583618,14.98670483,88.89369202,0.220777988,0.021853596
2024/12/26 11:00,1773.872192,15.00975513,87.55725098,0.225497961,0.921758235
2024/12/26 12:00,13033.79688,18.93671417,89.85277557,2.405655146,4.993682384
2024/12/26 13:00,12776.64453,18.53676033,87.96064758,1.732405186,2.978389502
2024/12/26 14:00,11189.71289,17.67045975,81.32663727,1.460407853,2.970125675
2024/12/26 15:00,5529.655762,17.48482704,73.25189209,0.917281508,2.053551674
2024/12/26 16:00,2493.119385,17.40696907,72.98171234,0.346256375,0.982215703
2024/12/26 17:00,1808.77063,15.89333439,72.00527191,0.228357315,0.959729731
2024/12/27 06:00,59.42905045,14.91954231,72.96110535,0.000320559,0.010650247
2024/12/27 07:00,945.3931885,15.88516903,77.83837128,0.145727992,0.019897312
2024/12/27 08:00,1111.652954,15.94709396,92.04428101,0.179355025,0.035839945
