Time,WH,Temperature,RH,GloblRad,UVI,Partly Cloudy,Sunny
2024/5/6 12:00,16898.15039,30.7323513,66.08415222,2.682439089,0.093545347,0,1
2024/5/6 13:00,16130.91406,30.42896652,69.18941498,2.316576481,0.085489422,0,1
2024/5/6 14:00,15367.93262,30.18072891,68.90504456,2.153442383,0.073470026,0,1
2024/5/6 15:00,14784.4375,29.93588257,66.07329559,1.785566807,0.06318894,0,1
2024/5/6 16:00,14690.11328,29.67274094,64.05836487,1.746483922,0.054466158,0,1
2024/5/6 17:00,12112.79102,29.64502525,66.91728973,1.736622453,0.041290432,0,1
2024/5/7 06:00,3.390287399,25.10134697,73.00224304,0.013897533,0.002087444,1,0
2024/5/7 07:00,860.5855713,26.14921379,89.30538177,0.136698961,0.003215462,1,0
2024/5/7 08:00,1706.53186,26.195961,95.21002197,0.316406488,0.009696573,1,0
2024/5/7 09:00,2949.425049,26.422369,87.18935394,0.594421327,0.014487654,1,0
2024/5/7 10:00,4295.905273,27.03156281,82.21923828,0.73202908,0.01711908,1,0
2024/5/7 11:00,4714.773438,27.93200684,80.20836639,0.793279171,0.019246668,1,0
2024/5/7 12:00,15213.95313,29.40091515,76.93688965,1.991698027,0.062070757,0,1
2024/5/7 13:00,10811.62305,29.39450645,94.29541016,1.464140773,0.048541218,1,0
2024/5/7 14:00,9269.472656,28.41484451,79.11875153,1.439955354,0.032984406,1,0
2024/5/7 15:00,8416.712891,28.36250114,75.76211548,1.193199754,0.032698065,0,1
2024/5/7 16:00,6942.748047,28.18813705,81.82033539,0.931441069,0.028662592,1,0
2024/5/7 17:00,5029.983398,28.01454353,81.99273682,0.809532464,0.026353687,1,0
2024/5/8 06:00,1215.651978,26.2599411,79.11447906,0.165338397,0.01065889,1,0
2024/5/8 07:00,2544.909912,26.75926781,77.84928894,0.251558661,0.010897964,1,0
2024/5/8 08:00,2695.50708,27.01378822,80.04851532,0.430657148,0.015706688,1,0
2024/5/8 09:00,3277.808838,27.21924782,78.2521286,0.493872643,0.016188294,1,0
2024/5/8 10:00,4225.893555,27.30549431,75.04758453,0.549423099,0.019547373,0,1
2024/5/8 11:00,4707.766602,27.76789093,71.90511322,0.717826307,0.022397906,0,1
2024/5/8 12:00,18224.72656,29.34010315,76.05580902,2.024953604,0.093115956,0,1
2024/5/8 13:00,14194.16309,29.17370033,88.25162506,1.528131962,0.066455036,1,0
2024/5/8 14:00,11910.93848,28.94232178,95.31033325,1.291972637,0.045794398,1,0
2024/5/8 15:00,6550.897949,28.40377426,92.05514526,1.000131965,0.040245622,1,0
2024/5/8 16:00,6440.681641,28.1069603,75.84302521,0.999772131,0.024186224,0,1
2024/5/8 17:00,5034.721191,27.96529198,85.18865967,0.749013245,0.023231417,1,0
2024/5/9 06:00,41.53647232,24.56596756,77.02407837,0.021014923,0.002294213,1,0
2024/5/9 07:00,135.3385315,24.93655968,78.97855377,0.038039081,0.003290564,1,0
2024/5/9 08:00,499.7613831,25.24623108,98.20535278,0.08026468,0.007510989,1,0
2024/5/9 09:00,2616.008057,25.94030952,96.94618988,0.326604962,0.007625491,1,0
2024/5/9 10:00,3412.146729,26.01180267,96.95680237,0.342797041,0.010475308,1,0
2024/5/9 11:00,3422.040771,27.30869102,96.01216125,0.487746835,0.011654466,1,0
2024/5/9 12:00,11258.37891,29.70051193,88.79441833,2.110566854,0.102324158,1,0
2024/5/9 13:00,9923.742188,28.72451401,83.17717743,1.393514514,0.050344616,1,0
2024/5/9 14:00,7415.277344,28.61308098,75.88432312,1.373389363,0.03864041,0,1
2024/5/9 15:00,7346.592285,28.3279171,94.23046875,1.110847235,0.035562426,1,0
2024/5/9 16:00,6071.330566,28.17562103,88.26924133,1.080426455,0.033468872,1,0
2024/5/9 17:00,5465.505371,27.9312706,80.92575073,0.800920427,0.020012289,1,0
2024/5/10 06:00,573.1500244,24.92222404,96.0931778,0.083720438,0.014581114,1,0
2024/5/10 07:00,1100.223267,25.07177544,94.89045715,0.154004931,0.01658383,1,0
2024/5/10 08:00,1129.104126,25.83864403,97.15600586,0.229261041,0.021540552,1,0
2024/5/10 09:00,1660.276001,26.05871201,98.11975098,0.232837081,0.046734244,1,0
2024/5/10 10:00,2990.919189,26.52028465,95.00392151,0.364831448,0.95085603,1,0
2024/5/10 11:00,3679.698486,26.77568054,92.31690216,0.479827762,0.981717169,1,0
2024/5/10 12:00,14172.66016,29.29681969,87.78542328,2.495352507,7.059516907,0,0
2024/5/10 13:00,11533.77051,27.42663383,79.59277344,1.59657836,5.036415577,0,1
2024/5/10 14:00,8443.46582,27.18854332,84.72172546,1.402029991,3.986573696,1,0
2024/5/10 15:00,7668.017578,27.17944336,89.68128967,0.82676053,2.03281188,1,0
2024/5/10 16:00,6721.04541,27.08842468,88.48770142,0.765306175,2.031511068,1,0
2024/5/10 17:00,3723.582275,26.88549423,92.10055542,0.556428492,1.987412095,1,0
2024/5/11 06:00,143.7281799,25.06542969,95.89678192,0.035543315,0.008720964,1,0
2024/5/11 07:00,1191.735962,25.14985466,96.03458405,0.169086099,0.022448927,1,0
2024/5/11 08:00,1628.43811,26.0447197,93.16090393,0.331493139,0.025603682,1,0
2024/5/11 09:00,4602.260254,27.06921959,82.17693329,0.648665309,0.994372427,1,0
2024/5/11 10:00,9238.254883,28.83099556,80.19681549,1.179347992,2.971696615,0,1
2024/5/11 11:00,12774.05762,29.68578911,77.07559967,1.638231993,2.990535975,0,1
2024/5/11 12:00,18945.51563,32.05200577,75.95153046,2.29978323,7.035388947,0,0
2024/5/11 13:00,17327.52344,31.67315674,69.91203308,2.214035511,7.029532433,0,0
2024/5/11 14:00,15793.66016,31.55909157,67.34124756,2.207943439,6.050418854,0,0
2024/5/11 15:00,15366.30957,31.51873207,66.16825867,2.09134078,5.993143082,0,0
2024/5/11 16:00,14901.46484,30.33852768,66.17817688,2.043428898,5.986668587,0,0
2024/5/11 17:00,14075.07422,29.87819862,64.04944611,1.989430428,5.071389675,0,0
2024/5/12 06:00,3226.080811,27.05851364,62.83775711,0.267640948,0.013230175,0,1
2024/5/12 07:00,3945.028076,29.23159409,66.11022186,0.613744915,0.058302552,0,1
2024/5/12 08:00,8276.852539,30.55689049,73.93470764,0.767279923,1.034871459,0,1
2024/5/12 09:00,10313.61035,30.58524323,62.0947113,1.438524127,2.008355618,0,1
2024/5/12 10:00,13933.60547,31.10689354,64.89247894,2.194232702,4.020976543,0,0
2024/5/12 11:00,16495.90625,31.27138138,61.04595566,2.305899382,4.041585922,0,0
2024/5/12 12:00,24261.74023,33.48039627,56.86854553,3.615481377,11.08789635,0,0
2024/5/12 13:00,23718.74219,33.11552811,60.78152466,3.603606224,11.0684433,0,0
2024/5/12 14:00,23086.92773,33.05702972,56.86188889,3.347963572,10.07207584,0,0
2024/5/12 15:00,21051.39063,32.73374176,61.16424942,2.95081687,7.0601511,0,0
2024/5/12 16:00,19968.67773,32.21660233,65.12019348,2.855969667,7.05509901,0,0
2024/5/12 17:00,19075.91211,32.20650101,66.92412567,2.35513854,7.039415359,0,0
2024/5/13 06:00,2703.114502,28.3629818,70.66112518,0.400085568,0.024946362,0,1
2024/5/13 07:00,3567.261963,29.52835846,71.91970062,0.49607712,0.052531868,0,1
2024/5/13 08:00,7254.833008,30.0490303,76.16795349,1.227097273,1.973899245,0,1
2024/5/13 09:00,10574.11328,30.77816391,71.9931488,1.498036385,2.026167393,0,1
2024/5/13 10:00,13971.5459,30.80243111,69.00138855,2.029417515,3.997349262,0,1
2024/5/13 11:00,16526.81055,31.31885338,64.67082214,2.224079609,4.028096676,0,0
2024/5/13 12:00,21637.27344,32.84763336,64.07793427,3.458807945,9.099018097,0,0
2024/5/13 13:00,20756.61523,32.66598511,59.81054306,3.156998158,9.068862915,0,0
2024/5/13 14:00,20261.07227,32.58634567,67.17219543,3.032892227,9.054677963,0,0
2024/5/13 15:00,19235.46484,32.31640625,65.88418579,2.811180353,8.062618256,0,0
2024/5/13 16:00,19176.2793,32.29689789,64.07404327,2.775425911,6.042755604,0,0
2024/5/13 17:00,17993.71875,32.12795258,66.07780457,2.655572891,5.988461018,0,0
2024/5/14 06:00,3708.759521,28.17986488,70.16832733,0.524473608,0.022126526,0,1
2024/5/14 07:00,3814.292725,29.32053947,71.56921387,0.643936574,0.045157582,0,1
2024/5/14 08:00,9650.200195,29.91037178,81.88922119,1.226809621,1.998066545,0,1
2024/5/14 09:00,9903.71875,30.28606033,75.11038971,1.513643503,2.000511646,0,1
2024/5/14 10:00,13164.38086,31.04407692,71.04515839,1.577564955,2.949720621,0,1
2024/5/14 11:00,13742.58496,31.72337532,65.17639923,2.208328485,4.008883953,0,0
2024/5/14 12:00,23404.39844,33.16585159,56.98806381,3.682679176,11.1171236,0,0
2024/5/14 13:00,22369.26953,33.13282013,55.76952362,3.368206263,10.08328533,0,0
2024/5/14 14:00,19388.89453,32.99524307,60.74915314,3.363918304,9.099606514,0,0
2024/5/14 15:00,19387.55469,32.65698624,64.85691833,3.28659153,9.051594734,0,0
2024/5/14 16:00,18806.76172,32.60747528,65.15734863,2.977310419,7.026529312,0,0
2024/5/14 17:00,17651.15234,32.32830811,61.92985916,2.707798243,6.009810925,0,0
2024/5/15 06:00,2366.426514,27.83134651,68.03582764,0.353462815,0.001657635,0,1
2024/5/15 07:00,3577.49585,28.85262871,69.93520355,0.410021722,0.014178425,0,1
2024/5/15 08:00,8318.166016,29.37580681,83.2182312,1.096909165,0.993805945,1,0
2024/5/15 09:00,9894.953125,30.13473129,76.08874512,1.306278586,2.076302767,0,1
2024/5/15 10:00,11177.65234,30.71148872,75.10098267,1.328610301,2.974219084,0,1
2024/5/15 11:00,11322.4873,30.96636391,69.0793457,1.46221602,2.996726036,0,1
2024/5/15 12:00,20052.51172,32.9455452,60.78448868,2.990109921,8.052446365,0,0
2024/5/15 13:00,19202.47461,32.49921799,66.06832886,2.985363483,8.018894196,0,0
2024/5/15 14:00,18329.1875,32.20043945,63.85061264,2.965507269,7.036687851,0,0
2024/5/15 15:00,16445.83594,32.12420654,55.78028488,2.294807911,7.01232481,0,0
2024/5/15 16:00,14591.28906,31.63132286,61.07514191,1.952888966,4.991689682,0,0
2024/5/15 17:00,14135.05957,31.26594734,63.09225082,1.569876909,4.945077896,0,0
2024/5/16 06:00,798.2125244,27.14422035,68.11239624,0.125728726,0.00073877,0,1
2024/5/16 07:00,3989.355225,29.71721649,68.90327454,0.624741435,0.008583397,0,1
2024/5/16 08:00,5964.419434,30.01661301,78.2201004,0.636715829,0.981099188,0,1
2024/5/16 09:00,10154.53516,30.33132362,60.89048004,1.429720521,1.993742585,0,1
2024/5/16 10:00,12226.70313,31.45150948,58.84999847,1.534527183,3.954416037,0,0
2024/5/16 11:00,15665.96191,32.07666779,58.86787415,2.22244525,3.991611958,0,0
2024/5/16 12:00,24512.21289,34.14876556,56.8524971,3.687706709,12.06387901,0,0
2024/5/16 13:00,22300.17969,33.70309067,52.68027115,3.670689583,11.14860916,0,0
2024/5/16 14:00,21990.30469,33.49730301,48.77027893,3.445059538,10.1412096,0,0
2024/5/16 15:00,19915.90625,33.44945526,48.94838715,3.323856831,10.09472656,0,0
2024/5/16 16:00,19914.78711,33.05246735,47.62817764,2.906480551,7.067633152,0,0
2024/5/16 17:00,19124.02539,32.95346451,48.83043289,2.875836372,6.972985268,0,0
2024/5/17 06:00,800.4156494,27.90993881,54.90427399,0.209788322,0.019181401,0,1
2024/5/17 07:00,2033.870728,28.08611679,61.99609375,0.224316835,0.0239245,0,1
2024/5/17 08:00,2201.763428,29.35089684,84.17325592,0.288743615,0.038215965,1,0
2024/5/17 09:00,2244.655518,29.47238731,83.94273376,0.389109135,0.951102316,1,0
2024/5/17 10:00,2927.55249,29.52707863,74.74782562,0.392660201,0.971709549,0,1
2024/5/17 11:00,3121.545166,29.81546783,68.0563736,0.717815638,0.994252026,0,1
2024/5/17 12:00,18766.5293,32.78969193,65.05127716,2.68840456,8.025705338,0,0
2024/5/17 13:00,15843.41699,31.69898033,72.99447632,2.215656519,6.00328207,0,0
2024/5/17 14:00,12242.49023,31.49746323,69.10192871,1.316426516,5.009255886,0,0
2024/5/17 15:00,9518.071289,31.32006073,73.17856598,1.226283431,2.948982716,0,1
2024/5/17 16:00,7494.380371,30.76581955,75.25720215,1.132760525,2.943403959,0,1
2024/5/17 17:00,4866.569824,30.43179321,77.93214417,0.763966024,1.996694803,0,1
2024/5/18 06:00,1016.226196,27.52722168,72.14670563,0.126515746,0.001128047,0,1
2024/5/18 07:00,2088.213135,29.01722908,75.12165833,0.380222678,0.025096804,0,1
2024/5/18 08:00,3939.908447,29.02369499,85.19045258,0.595192611,0.990595877,1,0
2024/5/18 09:00,4482.991211,29.65674019,74.98005676,0.600531757,0.99901396,0,1
2024/5/18 10:00,9915.626953,29.65987587,66.99845886,1.369950891,1.966795683,0,1
2024/5/18 11:00,12648.91113,30.40725899,65.16991425,1.513298631,3.94065237,0,1
2024/5/18 12:00,21471.28125,32.95058823,60.90418243,3.630592823,10.06686783,0,0
2024/5/18 13:00,20785.11719,32.14506912,62.28526688,3.406895399,10.05706406,0,0
2024/5/18 14:00,19965.84766,32.00489044,70.29497528,2.418192148,7.049237728,0,0
2024/5/18 15:00,17784.16406,31.28025055,75.5482254,2.413693905,7.010065556,0,0
2024/5/18 16:00,16493.29102,31.15071869,74.31191254,2.204117775,4.985980034,0,0
2024/5/18 17:00,15332.50586,30.79483795,77.64352417,1.978876233,4.01213789,0,1
2024/5/19 06:00,1076.095337,27.54877663,77.11964417,0.167026877,0.014720589,1,0
2024/5/19 07:00,1699.081665,28.73511124,77.84817505,0.224460721,0.023439974,0,1
2024/5/19 08:00,3494.488525,29.07915878,83.23400116,0.541376114,0.036501974,1,0
2024/5/19 09:00,9524.620117,29.6478157,77.17675781,1.338862181,2.012194872,0,1
2024/5/19 10:00,13644.41406,30.4551487,68.93041229,1.969262362,4.020957947,0,1
2024/5/19 11:00,15397.29102,30.46785927,67.80049133,2.055535078,4.10738039,0,1
2024/5/19 12:00,23604.86133,33.12667084,58.95632172,2.986544371,7.991418839,0,0
2024/5/19 13:00,20916.62109,32.88015366,62.1668129,2.927196264,7.982147694,0,0
2024/5/19 14:00,19757.77734,32.62819672,66.09191895,2.709607363,7.053469658,0,0
2024/5/19 15:00,19336.52539,32.18551254,62.82859802,2.688693047,7.004921913,0,0
2024/5/19 16:00,18743.24219,31.71409416,60.888134,2.637726545,6.917255402,0,0
2024/5/19 17:00,18259.08203,31.3269043,64.98121643,2.092952251,5.008682251,0,0
2024/5/20 06:00,3791.408447,27.91962242,61.99856949,0.570537806,0.009524018,0,1
2024/5/20 07:00,3795.870361,28.93756104,69.18017578,0.686591506,0.050901324,0,1
2024/5/20 08:00,9755.253906,30.13004112,78.0878067,1.225400567,0.984520018,0,1
2024/5/20 09:00,10122.71875,30.67635727,75.22232819,1.360319138,2.002886772,0,1
2024/5/20 10:00,14357.35547,31.63703728,72.11895752,1.814079165,3.985233307,0,1
2024/5/20 11:00,15214.25293,31.73708153,61.99294662,1.829950213,4.019719124,0,0
2024/5/20 12:00,22727.31055,33.66609573,60.89791107,3.474836111,10.05198956,0,0
2024/5/20 13:00,19857.60938,33.32168961,53.72097778,3.242331266,9.047903061,0,0
2024/5/20 14:00,19556.47266,33.25297165,63.93994522,2.951568127,8.021406174,0,0
2024/5/20 15:00,18299.84961,32.67644119,65.10229492,2.894390106,6.107312202,0,0
2024/5/20 16:00,17407.3457,32.63744736,60.88896561,2.894389629,6.021740437,0,0
2024/5/20 17:00,16912.01953,32.23651886,65.93003845,2.249273777,5.009337425,0,0
2024/5/21 06:00,1183.179321,28.94831657,67.69274902,0.378601432,0.010796398,0,1
2024/5/21 07:00,4100.024414,29.17278481,68.86985779,0.58625257,0.02078256,0,1
2024/5/21 08:00,7213.276855,30.16972542,78.18286133,0.993010819,0.976783097,0,1
2024/5/21 09:00,9612.125977,30.41018295,76.99794006,1.182508111,0.978047907,0,1
2024/5/21 10:00,10887.12012,31.02420425,69.15948486,1.57497716,2.965767145,0,1
2024/5/21 11:00,13021.56348,31.37251091,69.12063599,1.828847051,3.034918308,0,1
2024/5/21 12:00,21101.11133,32.53978729,72.03604126,3.51798296,9.047217369,0,0
2024/5/21 13:00,20172.94727,32.48668289,65.78005981,2.980000973,7.985461712,0,0
2024/5/21 14:00,19315.69531,32.33644867,67.89971161,2.642647266,7.002067566,0,0
2024/5/21 15:00,18715.77734,32.31429672,67.73716736,2.475875854,4.994737148,0,0
2024/5/21 16:00,18591.17578,32.22185898,62.61744308,2.386107445,4.980758667,0,0
2024/5/21 17:00,13524.27539,31.56547928,64.97971344,1.914801478,4.925725937,0,0
2024/5/22 06:00,2992.2771,28.42109871,66.86717224,0.456923664,0.002630084,0,1
2024/5/22 07:00,3265.256104,29.76345444,67.99578857,0.532952189,0.016617686,0,1
2024/5/22 08:00,4957.124512,30.5765934,79.21659088,1.060753703,0.982943833,0,1
2024/5/22 09:00,5390.79248,30.8565197,73.91490936,1.091623783,0.992141545,0,1
2024/5/22 10:00,6634.991699,31.04949379,67.95485687,1.421403289,2.955587149,0,1
2024/5/22 11:00,8457.881836,31.08333969,66.98023224,1.535568833,4.010298252,0,1
2024/5/22 12:00,21149.16602,32.10917664,69.96768951,2.931355476,8.039638519,0,0
2024/5/22 13:00,20353.03125,32.08624649,67.07701111,2.893619061,6.994809151,0,0
2024/5/22 14:00,17782.42773,32.04814148,70.96012115,2.177689314,5.945327759,0,0
2024/5/22 15:00,14166.33594,31.65045738,66.88219452,2.066622496,5.029574394,0,0
2024/5/22 16:00,13955.8291,31.58595467,67.95106506,1.965413332,4.927641392,0,0
2024/5/22 17:00,12512.29785,31.49566269,69.0818634,1.551321864,4.015312672,0,1
2024/5/23 06:00,2262.328369,28.16064644,73.19242859,0.323110104,0.014780432,0,1
2024/5/23 07:00,2895.594482,28.75307083,71.90545654,0.535469532,0.031796366,0,1
2024/5/23 08:00,5263.943359,30.18500519,83.04999542,0.795021892,0.965712368,0,1
2024/5/23 09:00,7454.183105,30.31263924,80.19039917,0.933444262,1.011609197,0,1
2024/5/23 10:00,7817.614746,30.81009674,71.83365631,1.175308347,2.997803211,0,1
2024/5/23 11:00,8392.541016,30.81670189,72.00154877,1.658461928,3.035576582,0,1
2024/5/23 12:00,21692.75781,32.44657898,72.0497818,2.548646688,7.008280277,0,0
2024/5/23 13:00,20569.14844,32.05223846,66.04463196,2.535705805,6.957598686,0,0
2024/5/23 14:00,17144.79883,32.00616074,70.05226135,2.307864189,6.954237938,0,0
2024/5/23 15:00,14873.83691,31.83132935,69.87338257,2.065039396,4.889362335,0,0
2024/5/23 16:00,11654.52637,31.4904995,68.98150635,2.055457115,4.062932491,0,1
2024/5/23 17:00,11246.68945,31.03798866,67.81497955,1.716849685,3.96890378,0,1
2024/5/24 06:00,2265.161865,28.13578033,72.82926941,0.347664356,0.017286927,0,1
2024/5/24 07:00,3133.4729,29.22788429,71.81464386,0.487941504,0.026623338,0,1
2024/5/24 08:00,4655.699219,30.141819,81.2463913,0.547094107,0.969663441,0,1
2024/5/24 09:00,7718.822266,30.42709923,76.19800568,0.988142192,0.990231335,0,1
2024/5/24 10:00,10455.53027,30.47774696,68.7353363,1.185128093,1.976568937,0,1
2024/5/24 11:00,11280.42188,31.14187431,70.11065674,1.409380436,2.044960499,0,1
2024/5/24 12:00,20125.9668,32.83190918,64.0480423,2.53817749,6.029891014,0,0
2024/5/24 13:00,17327.69531,32.32607269,67.14633179,2.267742634,6.016200066,0,0
2024/5/24 14:00,16845.94336,32.19503784,64.92823029,2.223911047,5.993461609,0,0
2024/5/24 15:00,15640.32227,32.18223572,64.93746948,2.072991133,4.917604923,0,0
2024/5/24 16:00,14123.64844,32.0063591,64.04370117,1.979023218,3.971324921,0,0
2024/5/24 17:00,13245.60352,31.7261219,65.21220398,1.413422704,3.959610462,0,0
2024/5/25 06:00,1483.082642,24.51475143,69.11436462,0.27126646,0.014252037,0,1
2024/5/25 07:00,2356.175049,25.61041641,89.1340332,0.36516428,0.041653007,1,0
2024/5/25 08:00,6435.362793,28.01259613,87.36518097,0.887172699,0.98689276,1,0
2024/5/25 09:00,8327.484375,29.94874954,76.02315521,0.978511095,0.993446171,0,1
2024/5/25 10:00,13859.92676,31.02488708,66.69389343,1.903811574,2.998783112,0,1
2024/5/25 11:00,14128.91113,31.06581497,61.80200958,1.998278737,4.006979465,0,0
2024/5/25 12:00,24029.95898,33.95856857,64.845047,3.652911186,10.06235886,0,0
2024/5/25 13:00,22307.67188,33.3514328,57.64808273,3.492545843,9.980128288,0,0
2024/5/25 14:00,19040.86914,33.02141953,55.01159286,3.33488369,9.098013878,0,0
2024/5/25 15:00,18339.19531,32.77337646,48.75823593,2.953061104,7.032118797,0,0
2024/5/25 16:00,16878.02344,32.61546326,51.56594849,2.379841805,6.041058064,0,0
2024/5/25 17:00,14378.8623,31.48865509,55.88506699,2.099609137,5.961423397,0,0
2024/5/26 06:00,1682.481079,28.13516426,59.79819489,0.29995048,0.004189402,0,1
2024/5/26 07:00,2403.656006,28.93706894,68.8866272,0.378633857,0.007534415,0,1
2024/5/26 08:00,4022.212158,29.56889534,78.81932068,0.683697641,0.95430547,0,1
2024/5/26 09:00,5465.898926,30.2949276,71.02812958,0.799541771,0.956668675,0,1
2024/5/26 10:00,6493.541016,30.3133297,70.10946655,0.896045446,0.96026355,0,1
2024/5/26 11:00,11425.83594,30.92880058,72.2703476,1.023940682,2.978363276,0,1
2024/5/26 12:00,22023.4707,32.51515198,65.09661102,2.7969625,8.071962357,0,0
2024/5/26 13:00,18654.86719,32.46832657,59.94894409,2.04412365,5.906677723,0,0
2024/5/26 14:00,17761.32227,32.46569824,65.13162231,1.837773561,5.06016016,0,0
2024/5/26 15:00,17465.90039,32.20030212,64.17440033,1.816256642,5.048439026,0,0
2024/5/26 16:00,16103.38965,31.89606094,60.9755249,1.65596962,3.983020306,0,0
2024/5/26 17:00,12520.19824,31.56448174,69.88491821,1.587987661,3.0355165,0,1
2024/5/27 06:00,240.1315002,25.13279915,79.36330414,0.051940434,0.004419715,1,0
2024/5/27 07:00,345.4147034,25.50185776,93.32545471,0.112043612,0.011090606,1,0
2024/5/27 08:00,2528.062744,26.68263435,88.21096802,0.424301624,0.014700741,1,0
2024/5/27 09:00,3255.561768,27.25238419,76.18729401,0.509523749,1.002059579,0,1
2024/5/27 10:00,8953.785156,27.63039017,69.06925201,0.623728216,1.023546815,0,1
2024/5/27 11:00,13319.23535,28.81723022,65.28168488,0.898085833,1.942050934,0,1
2024/5/27 12:00,23804.75781,32.59856415,60.74301147,3.670316935,10.0605011,0,0
2024/5/27 13:00,22106.56055,31.86726761,51.76904297,2.837687731,8.119848251,0,0
2024/5/27 14:00,22009.29297,31.72592545,59.90127563,2.685917854,7.09640789,0,0
2024/5/27 15:00,18575.76953,31.14134979,68.35727692,2.234198332,6.031109333,0,0
2024/5/27 16:00,17128.88477,30.90818214,66.12516022,1.990729332,3.031493902,0,1
2024/5/27 17:00,14665.64258,30.35004044,81.57913971,1.224157929,1.996150255,0,1
2024/5/28 06:00,2723.019775,26.15567589,78.34986115,0.380114794,0.012172133,1,0
2024/5/28 07:00,2769.499756,26.83676529,82.00959015,0.408066094,0.020934194,1,0
2024/5/28 08:00,3063.655518,27.30099678,82.38053894,0.626372218,0.97815305,1,0
2024/5/28 09:00,7484.994141,27.73643112,75.01868439,1.112621069,0.991272271,0,1
2024/5/28 10:00,8480.856445,28.945755,69.09378815,1.386619687,3.030550957,0,1
2024/5/28 11:00,11068.87109,29.92384338,64.93776703,1.957185507,3.034643888,0,1
2024/5/28 12:00,25288.73438,32.89620972,64.07670593,3.15498209,8.069896698,0,0
2024/5/28 13:00,22325.45508,32.31176376,58.9801178,2.679849625,5.958819866,0,0
2024/5/28 14:00,18992.66797,32.29169846,62.10105515,2.564583063,5.041687489,0,0
2024/5/28 15:00,16086.94727,32.01428986,60.0253067,2.442298412,5.034779072,0,0
2024/5/28 16:00,14392.37695,32.00531769,64.21695709,2.058632374,5.025279045,0,0
2024/5/28 17:00,12990.59277,31.58672714,63.2693367,1.961456418,3.062747717,0,1
2024/5/29 06:00,3308.61499,27.338871,62.20575714,0.485937953,0.011386245,0,1
2024/5/29 07:00,4250.540527,28.11593056,66.02507782,0.660671473,0.022974402,0,1
2024/5/29 08:00,7666.483887,28.70568657,81.18923187,0.703662753,0.984391272,1,0
2024/5/29 09:00,9032.162109,29.51755333,78.94690704,0.885330021,0.991499484,0,1
2024/5/29 10:00,11098.07324,30.16490364,73.02606201,1.155453801,2.000772238,0,1
2024/5/29 11:00,12697.40723,30.72075462,69.17145538,1.200366378,2.021868467,0,1
2024/5/29 12:00,16463.61328,31.83674431,67.06483459,1.831905365,4.94168663,0,0
2024/5/29 13:00,16358.4873,31.52036285,64.22285461,1.540807724,4.050969124,0,0
2024/5/29 14:00,16241.17969,31.50720024,67.17118835,1.461224675,3.967649221,0,1
2024/5/29 15:00,13650.12695,31.17298508,64.90341949,1.41527307,3.009074688,0,1
2024/5/29 16:00,13125.49023,30.85823059,90.63743591,1.395365119,2.995490074,1,0
2024/5/29 17:00,12794.88379,30.76082039,68.95150757,1.322551727,2.970783472,0,1
2024/5/30 06:00,2478.806885,25.90011406,69.07204437,0.264276743,0.005492538,0,1
2024/5/30 07:00,2542.510498,27.18704796,82.07264709,0.406575918,0.007126659,1,0
2024/5/30 08:00,3465.594971,27.78350067,87.12601471,0.49987644,0.934454024,1,0
2024/5/30 09:00,3559.693115,28.61406136,78.92076874,0.645964265,0.960907042,0,1
2024/5/30 10:00,4410.277344,28.76478004,74.06885529,1.211992025,1.015632987,0,1
2024/5/30 11:00,6335.779785,30.03446007,67.73101807,1.21320498,1.022124648,0,1
2024/5/30 12:00,19199.56445,32.96689987,62.09194183,2.599035501,6.008973598,0,0
2024/5/30 13:00,19175.61914,32.59806061,60.34283066,2.030818939,5.979574203,0,0
2024/5/30 14:00,18502.44531,32.39195251,66.12541199,2.016000271,5.021634102,0,0
2024/5/30 15:00,13529.09473,32.2842598,67.92717743,1.808592677,4.011804581,0,0
2024/5/30 16:00,13447.62891,31.00832558,82.67624664,1.774082065,3.976068497,0,1
2024/5/30 17:00,8039.029297,30.80424118,93.43795013,1.699957252,2.971036434,1,0
2024/5/31 06:00,1608.257446,26.1867981,84.21212006,0.23388803,0.015430123,1,0
2024/5/31 07:00,2284.676025,26.71621895,89.94247437,0.335477829,0.018924803,1,0
2024/5/31 08:00,4983.537109,27.18320465,83.00267029,0.461375952,0.948152363,1,0
2024/5/31 09:00,5022.274414,27.32528877,82.01441193,0.60154891,0.972999156,1,0
2024/5/31 10:00,5338.961914,29.36471367,70.15971375,0.920651674,0.975861609,0,1
2024/5/31 11:00,8217.792969,29.43424606,72.1465683,1.086097836,2.010870695,0,1
2024/5/31 12:00,16590.94727,31.66427803,69.13426208,2.404183626,6.046171188,0,0
2024/5/31 13:00,14104.54883,31.34798431,72.22525787,1.653935313,4.032244682,0,1
2024/5/31 14:00,12004.40039,30.78627014,79.10852814,1.498510718,3.941705942,0,1
2024/5/31 15:00,11767.21875,30.15491867,66.15035248,1.400798202,3.044909239,0,1
2024/5/31 16:00,9972.392578,30.07457733,69.18125916,1.360565066,3.014896631,0,1
2024/5/31 17:00,9678.699219,29.96536636,78.27997589,1.289703846,2.944160938,0,1
2024/6/1 06:00,3576.405518,26.76483917,73.9651947,0.437617898,0.010020107,0,1
2024/6/1 07:00,4558.15918,28.19488525,72.07137299,0.739055872,0.028310925,0,1
2024/6/1 08:00,5470.353027,29.82618141,85.20950317,1.019944191,0.986821949,1,0
2024/6/1 09:00,7587.17041,30.36824226,78.07312775,1.236806631,1.065757871,0,1
